label,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20
1,0.06732066363199007,0.13765836349865143,0.20073601716967956,0.24976167158997514,0.16927119256493947,0.2562093211875537,0.3011107580198275,0.33236360282486854,0.15004761866913843,0.24883211847794767,0.3005061579068479,0.33639023046716754,0.12824040785185406,0.21790666084265342,0.26963094475875454,0.30591255929323047,0.10727427567860101,0.17908465360974807,0.21690358339539578,0.24816128561732376
1,0.07911068664711379,0.16045899281403841,0.22940559222317217,0.2749124734452823,0.19678654701343187,0.2940108079642752,0.33972716260883284,0.36826251128000864,0.1817330010317751,0.29134970865822435,0.34428937015844024,0.3780123471596185,0.1600155998943426,0.261279890274244,0.3123743874719654,0.34611314369679214,0.1356211378111249,0.21503059065882021,0.25525924701300595,0.288101946437533
1,0.06951424459846564,0.13413717579923998,0.1897195720746058,0.22447430719624736,0.1762758431696389,0.2683770261035245,0.31731463367598806,0.3522910856285593,0.16301907801826399,0.2683120275733786,0.3276017931168386,0.37060823834227336,0.14481341525378863,0.2442721289976803,0.3017053817459539,0.3432743643025872,0.12432514096927086,0.20403992886150982,0.24575281653815753,0.2810285613911919
1,0.060330771322691434,0.13105887565255386,0.19482669954213983,0.23727535069796782,0.18168226829731635,0.27595926100184726,0.3260630842883254,0.36028798942048196,0.16537633350954328,0.2713494137787637,0.3285718991733626,0.36763505651804984,0.14389099002340305,0.24047662292411182,0.2979588933176299,0.3399629657041114,0.12157501525804823,0.19941201742617182,0.24105882860058078,0.2754563028306392
1,0.06641206040802902,0.14108958751063616,0.20502315185014405,0.24569640309835392,0.18365676006514975,0.27467400450128554,0.32119535917635084,0.3521636943163467,0.17138566616980666,0.27698280344884757,0.3357096338296584,0.37540938660343737,0.15391449339485538,0.25138296179115555,0.30922712132386804,0.3487730173701272,0.13372111239042742,0.21497720078899055,0.2565020124754868,0.29040469217186626
1,0.057748704257149654,0.10466600505443016,0.13018397826984668,0.15670364180532229,0.13054720537255887,0.19912696313820497,0.23373308323464834,0.257545179519196,0.11318708041893095,0.1923780316716458,0.23156444775720542,0.25380744031465136,0.09902334128428429,0.1631375733588135,0.20014958784019313,0.23008092802732538,0.09374022435707018,0.12882983642424234,0.1534445441241887,0.17584785060685276
1,0.07859500372525811,0.15454363052951797,0.21529586649528715,0.26386175293909114,0.1813896309175524,0.28858096067587935,0.3463567905867953,0.3869889407435533,0.16144043997248508,0.28271685829028037,0.3463897547798792,0.39292145874582013,0.1408043093306477,0.2502226102516945,0.30994372255808017,0.35144312668656896,0.12231646768316083,0.20777095666865128,0.24967630112872605,0.28345350646709555
1,0.08412667212230868,0.1658846219843352,0.2289206920391282,0.26388247590815733,0.20204043358404472,0.3063656249758817,0.3599782131018856,0.39852063821473604,0.1843914781562158,0.3008593685630678,0.3637944438514006,0.411049303224241,0.16228413526841667,0.27170907502764136,0.33368872854930487,0.3762749294186933,0.14008629436010386,0.22973893778563306,0.27458966723477357,0.30807402679876306
1,0.08708488254879637,0.15987480636384013,0.2197517915316437,0.25665877296761413,0.1918757240459307,0.2964933619720232,0.3510381851137371,0.3923924810969476,0.17163234250659087,0.29086178705224747,0.3546167729808434,0.40297055421454103,0.1492797276979832,0.2575604739837103,0.31904974786342816,0.3636511151709194,0.12938745481404645,0.2135365201064771,0.25948768787395243,0.2968885021043014
1,0.07158690521790075,0.13648006919216,0.18933702492485707,0.22022937421418576,0.17921202104863493,0.27091296312739516,0.32151853835707733,0.35517911584415046,0.15984767159051483,0.26311531298049357,0.32408404822698106,0.3670599650498857,0.1333778486063049,0.23069626239588467,0.29013321737019937,0.32910259675695636,0.10878558324353176,0.18843113760546873,0.2315524066799177,0.26508873936758726
1,0.05944510133095776,0.11806027893197106,0.1731307125383329,0.21107101968985567,0.1508319890939652,0.24400710878172624,0.29245495647429387,0.3231818330965794,0.1455679960042076,0.2504302062999366,0.30907322542056886,0.35202636383033364,0.13581148492940306,0.23091002215729176,0.2835087652373682,0.319572814092516,0.12474983175217376,0.19812655049579894,0.2361212072467112,0.26883365245372987
1,0.06893747894734457,0.13967527234262825,0.20443654291879895,0.2512047516577576,0.17866799733043343,0.2785970388662885,0.3277939002970816,0.36001758264781686,0.17120942966616623,0.2823347166113092,0.33974312345927954,0.3763937177524084,0.15825501383804572,0.26108502496389374,0.3153159647097046,0.3479598134018698,0.14285770006557116,0.22424436504345274,0.2651283724219325,0.2938497996516891
1,0.05347533169960126,0.10948458652582523,0.1622781537300775,0.1993625799342844,0.14539920949955795,0.23213124804988935,0.27783839611605315,0.310924027849075,0.14096093736603074,0.23892580411472358,0.2964274084619713,0.3373001138856736,0.13055127815854736,0.22180157292738104,0.2765410160072076,0.31496018799248005,0.11706304162381793,0.19274262126234043,0.23334505395493074,0.2661580088535333
1,0.05497337930049142,0.11136017316743728,0.1646683961161787,0.19989972352255606,0.15590548172336371,0.24502537478598632,0.291823906243814,0.32522971898152353,0.15439753126508238,0.2508615149907149,0.3071330376151523,0.34616573573695136,0.14603956417290292,0.23582885108848087,0.2887786340819863,0.32419058551067287,0.13436731586823203,0.21111621197983713,0.2510669079543381,0.28211779270929194
1,0.053440999176235654,0.10854273625088233,0.16119007849834,0.19839768823918455,0.1489247071479884,0.24202162249941267,0.29104181333118345,0.32719337162398116,0.14840607416616425,0.2507983783587505,0.3107841052374227,0.35321460035906355,0.14101956128543644,0.23384583170598883,0.2905272697306612,0.329869056842778,0.1295745570358498,0.20724201925204142,0.24896627138695673,0.2819665765204998
1,0.05471480039979324,0.1231242879576604,0.177172004514251,0.2104934151150498,0.15490261119096527,0.25900836324994897,0.3126375868525381,0.3503193695370565,0.14146762380964684,0.2578432572715022,0.3168393130479845,0.35513741161847995,0.12835246796196478,0.23099997455993768,0.2870305435505092,0.32377254443635783,0.11683857323197723,0.1963214297090124,0.23654346647255262,0.26955560806646456
1,0.06588499786444459,0.1314782835960166,0.19141842467566128,0.22486520804052404,0.16913517285261567,0.2790035089018465,0.33342388952719315,0.37185193141946504,0.1588146598977675,0.28206728517203716,0.3490736977217224,0.3952017823512464,0.14706959896906416,0.25811890026071765,0.319636574073648,0.3616732758186935,0.13774309864241727,0.2237355293261605,0.27328991340845876,0.31144905307031284
1,0.07094600906679457,0.1432695945983175,0.21160077137494962,0.2566300250806615,0.18922829379053363,0.30283425466228114,0.361698297383326,0.4050964540778437,0.18525202746932887,0.3090862071217,0.3786283796964647,0.43003541835802384,0.17313516945111437,0.286957421101289,0.3496030372496329,0.39267234909305404,0.15781230763913032,0.24587933360528758,0.2932942403419863,0.3316475993460008
1,0.06385251754487066,0.12440382252760657,0.18123396378477188,0.2186856696050749,0.1768352090451579,0.28472304865400827,0.3430408988340575,0.3845959482739443,0.17529716965001635,0.2912937313714406,0.35907174179680984,0.40986380646497267,0.16489182364767896,0.2702287712983708,0.3356923819054783,0.3839264939038736,0.1495873421304106,0.23373055876775686,0.2786487161583406,0.3166312848792825
1,0.06694141861718247,0.13877140906230323,0.20454036752000712,0.24281351680845853,0.1917521017718528,0.30474926851040746,0.3647961980468792,0.4091721778902981,0.18904547466860058,0.31579411169107313,0.3873610922741188,0.43918319865046324,0.1778891263230208,0.2959526913568424,0.361210753115274,0.4063714971525396,0.16315494870128444,0.2586601469160398,0.30650601965486085,0.3451747548008374
1,0.08312462826687377,0.1714579723081391,0.25983353446384627,0.3173185430265253,0.2495315483580906,0.39435434169951833,0.4674061637738296,0.5195423637219057,0.236339102698374,0.39797125078005385,0.4873866281781222,0.5498133999156953,0.218667669573163,0.3676894079975681,0.4550005884065217,0.5168035158854839,0.20064773138089861,0.3189266853631371,0.38938462662282447,0.44606248474559335
1,0.08660912116234509,0.18023374562674446,0.26721719251572656,0.33854373234195956,0.2528831934314082,0.3931680754600267,0.4719147863641081,0.5321436955174418,0.24156931407384796,0.3961425798782935,0.4932072368608753,0.5642353794263858,0.2178125779707094,0.3615354646563581,0.4555385855399677,0.5232676919618924,0.18829457423480153,0.311221574568308,0.3817774298378,0.4399605344230853
1,0.0718651101567407,0.14362238793772,0.21377689995698687,0.26820308173865615,0.19579609648494825,0.3109676280861489,0.3736570995452403,0.4212174279505661,0.17760945658248126,0.3095027595092304,0.3868307571141394,0.4499734750124756,0.1530954172658937,0.27151528478803977,0.345030453405061,0.40174255735127185,0.12929061594285052,0.22433453061111425,0.27651396453533283,0.3208225290712605
1,0.09071791613618059,0.18126058744467588,0.26837456955904315,0.34205747101060946,0.2306366366211859,0.36951812877611256,0.4409601973403919,0.49465152042467797,0.21196180052125552,0.3662726645711288,0.44786770687025756,0.5139800157000141,0.18969826709223553,0.331085977274803,0.4107737311514524,0.4690139106604646,0.16788612807696243,0.27829587330002187,0.332624041657872,0.3798587993974401
1,0.07568203578072863,0.15355671906456697,0.2290664864633241,0.29979413365012697,0.19137802188860661,0.30752968765794775,0.3727031395470369,0.42281101115039066,0.16925512214814212,0.299499105659084,0.37041213876613893,0.42451948207432183,0.1474911572927543,0.2634750283009635,0.332902741856957,0.3862334838796824,0.12786221705020404,0.2148366581819555,0.26375814701482087,0.3064768940001772
2,0.07147542008784682,0.13089756247061723,0.16313156891318098,0.17548338537948535,0.16001905454732632,0.2480299017734839,0.2978464352728224,0.32960912886904414,0.13848611835395522,0.18459903239283218,0.1674792472489937,0.14507044730677754,0.11371412248163641,0.15337613340425255,0.13789743870240675,0.11484794646171109,0.09412141215652924,0.12407398871408368,0.11121651472020648,0.09293460657480043
2,0.08726107634664267,0.15381840974698938,0.19455625378056676,0.21662752117849976,0.19041477033033619,0.2872684107316721,0.34007842414500017,0.3761619984130776,0.17181783092102298,0.22927818983769616,0.2124551303589733,0.18758967012081498,0.1482043438943334,0.18923539452776741,0.17143729980765388,0.1466973283055742,0.12787605957980142,0.15780684064694028,0.14104365633718488,0.12228602551650185
2,0.08268558402545705,0.13924790102226972,0.18003863914553989,0.19953620560878368,0.18244098640176476,0.2529750350223735,0.2998298122115494,0.33518371149488285,0.17192943470411778,0.19912479535284128,0.17867390754609672,0.16016632828543623,0.15234003413831687,0.17139728233316276,0.15361253585864904,0.1364262358195182,0.13201308801975167,0.1552277906105459,0.13802665887239313,0.12062246695263024
2,0.07845256287402343,0.13826009656747942,0.1765149858504226,0.19063292008973615,0.18810690030213006,0.26450277229318253,0.31123194514096136,0.34562963550390335,0.17818346203306454,0.19541370110430822,0.1684242949410207,0.15153466751305597,0.15775458377962753,0.16936178612905808,0.1429105285690994,0.12645839557876376,0.13791580727168518,0.14926153654041058,0.12366366232714465,0.10813122563857698
2,0.07335687942984964,0.13059019399103566,0.16950785344148722,0.18534342945852408,0.18185175705057993,0.26900793866583894,0.3203327020959735,0.3583756370448364,0.1685688731566611,0.20903091626819395,0.17576838044066173,0.15877200073350564,0.1484448675001944,0.1836617925688656,0.1511756501825078,0.13389731616875,0.13058343660266655,0.160674859922065,0.13222760321333932,0.11397602192493854
2,0.05892926917490862,0.09537581862921722,0.10892253082898684,0.11729837054120394,0.12179281952364959,0.18554767546510562,0.21420636803604323,0.2281854548383885,0.09742588223042614,0.13447221111688304,0.1177345460514719,0.10857084059531588,0.07417691251439759,0.0986910591286457,0.08565352146288704,0.0791906476937199,0.06170877385303599,0.07758750096451093,0.07478647248759766,0.0776597018484637
2,0.07714653876980394,0.13538314595661785,0.15107807591626182,0.1451558823538467,0.16543118556214728,0.26554044741103305,0.3214486919987821,0.36088273815019817,0.13731627654739365,0.19330894872220378,0.16110647261156916,0.1316940591752586,0.11248773187936052,0.15206412311454634,0.12606559027747463,0.10539023297223192,0.0985803221759515,0.12257729849589004,0.10617438570791601,0.0938976954543644
2,0.08420328009476034,0.13912150089510475,0.1686422917679146,0.17871873430104857,0.18957394420592902,0.2901039429214893,0.3521282502763374,0.39720130953300636,0.1651308878117235,0.20851944052298418,0.17408326464230323,0.1495937899190228,0.13869610504476604,0.17727525485821322,0.14566800898257196,0.12468501033144269,0.1186231448430977,0.15368871534093148,0.12642522488092492,0.10580379518584504
2,0.09471775214042126,0.15641923951720688,0.19006839882524246,0.19892159969341042,0.20929705558196252,0.3081992802796856,0.3672174264682798,0.40893329360015696,0.18552026904879756,0.23079983612796645,0.20177667121438705,0.1829701232267142,0.15892444351153157,0.2046507212319706,0.177805326343669,0.15603737840179924,0.1365241585776607,0.18461480853425727,0.16198740639757056,0.1399706130616438
2,0.07889375617795458,0.13671692347984804,0.1707886357515697,0.18027044809264425,0.19830542499529455,0.291805642946743,0.3474822699043889,0.3898991573272263,0.1789209384313963,0.20134001475926339,0.17302255293429977,0.1567233491335503,0.15135692556454217,0.17645674582776283,0.1518829304761359,0.1347953566112183,0.12567204631972406,0.16034902488296573,0.13808826838751237,0.1198226087393198
2,0.05732599462745293,0.11034722888146528,0.15406578969614185,0.17837608764191124,0.14396619545123435,0.22473861619983942,0.2747244100458437,0.31050708764014806,0.13730865333013123,0.20859797855279463,0.1982556589174388,0.17826456251506106,0.1250483055423573,0.19138395208552883,0.18281097782231262,0.1647441297883786,0.11064082585397231,0.16397176643967745,0.16222141937162815,0.15087289102027485
2,0.07004191704046572,0.13267545357782465,0.17791553322589013,0.19631155239227477,0.16151819443704324,0.25157908422530506,0.3021698832575912,0.34012331002788876,0.15919969180935625,0.2475538984738148,0.23106661583416357,0.2087434683708431,0.15193974119280815,0.22726141708746686,0.20966498716313337,0.18611769059822425,0.14191858125118934,0.20058528480475118,0.1889673813374441,0.16898950440688154
2,0.06232327124249051,0.1149507460660184,0.15278293388915576,0.17312730615972596,0.1534320959825273,0.24509101650583104,0.2960286357523451,0.3332605213954262,0.15151110735920073,0.2366079205340085,0.21742312576130896,0.19184372585461507,0.14354972431301893,0.21658015297896985,0.19408010639023346,0.16866048384915386,0.13322274075853216,0.19368374228265492,0.1770994598305672,0.15433923438649724
2,0.06671903525941554,0.11866336348332393,0.15640040128688598,0.17921357904075252,0.1614749962143073,0.24925344071735453,0.2992241920506948,0.3348767349461089,0.1601508709943646,0.23693074683412466,0.2169799431796931,0.1948958549463397,0.15291914421528596,0.21967133618422907,0.19535297447748587,0.17099364231916933,0.14264083759220028,0.20079415700978223,0.1830761539221574,0.1611289603657412
2,0.06720045283796776,0.12264790454312838,0.16069575180769205,0.18214417792118812,0.15814373780550148,0.24958233189361131,0.2963580916749666,0.32493255844215835,0.15606261184888076,0.24273888601843274,0.22134246180736955,0.1974695665674402,0.14808430263291042,0.22465510502490524,0.19728360071254136,0.17137735322360542,0.13793484918454596,0.1989813339216279,0.1772542975529618,0.15441033078957353
2,0.06969969898079034,0.1341092885205145,0.18079223214520543,0.20364018435088801,0.14936432102501537,0.23419320354709613,0.28717796728821604,0.32267018969274514,0.13257201669347995,0.2177980673412764,0.20137750007547642,0.16880957424013113,0.11805612101580995,0.18903030887663735,0.1688064504134239,0.1401195264169021,0.10897713051497099,0.15752347232734182,0.1456069497079554,0.12365984574492613
2,0.07466764445756048,0.13666314297120788,0.1848807368216818,0.2117136967044534,0.16848447284346357,0.2621394938921047,0.31896240110829505,0.35438596341873024,0.15083194088383547,0.2404272148233438,0.22094953697842717,0.1876306277313722,0.1338653533246346,0.20654164537073358,0.1858465742450473,0.1588294925221548,0.12125401646319044,0.1742791720650674,0.16466580205755202,0.14846440373113282
2,0.09606534922034762,0.1614081174136045,0.20838529523867902,0.24561162021961058,0.1939193438715339,0.29488361173868544,0.3516962801580733,0.39041653124937004,0.1863317368650066,0.2923425706291736,0.2808349756897278,0.2602764265973437,0.17760039089728527,0.2671847348586334,0.24567578758871558,0.21763503622454253,0.16960892454359658,0.2381896630787017,0.22049601358770748,0.19609507779185528
2,0.06750444597218452,0.12186395722233212,0.16513820944812446,0.19511818362886083,0.16448326279983438,0.2618941180722285,0.3187033941307618,0.36070245103256404,0.16349786920186285,0.2647558094897412,0.252025803838782,0.2304157695056494,0.15630583488122782,0.2441852996701048,0.2221370340703398,0.1953315829693985,0.14593887423807736,0.20961697843908655,0.19214343859264774,0.1702580270633796
2,0.07482940640495638,0.1362678966960604,0.182709387383199,0.2183306834821177,0.17548693526759584,0.2736540604311758,0.3283990696137395,0.36636795995856175,0.16726073541363054,0.2654343722921934,0.25443320995258756,0.23233672488020599,0.15686011569149033,0.24132482746247721,0.22541094601416742,0.20067991568551083,0.1471829021105097,0.21089942151184657,0.20253663169397254,0.18369659148753656
2,0.06617226908455329,0.11523217079019392,0.14669498177893464,0.15372410898778274,0.20764930388838063,0.32184437820637546,0.4020246406753196,0.46539005734984573,0.20822478512495685,0.26410074077708245,0.225070086529093,0.19258410922021096,0.19376495558481135,0.24145271729612205,0.21002455812944448,0.1812120267883662,0.1800749227413538,0.2329841505569736,0.20538612609064053,0.17367713846255606
2,0.1130023618287621,0.19808783833940574,0.25336517019046556,0.2806127817968094,0.25641413772815713,0.33304891455794644,0.3936756441905065,0.4358982125930578,0.25604320663049107,0.30266812656558373,0.2831491326767447,0.2579210220409793,0.23573773956539784,0.27107798800860955,0.24962307005037432,0.22180813913205033,0.20895606122899932,0.2481404326297325,0.22704904738484374,0.20242300719188924
2,0.11945581390382487,0.22216469120062443,0.2925199876175567,0.3305512788821448,0.2924582794810709,0.42139729823324146,0.494410865085093,0.545248863541955,0.2748039939776227,0.34544143612455275,0.31437436732929064,0.2768034547161714,0.24543521521182618,0.30360881770557896,0.2736885339737132,0.23185727907550205,0.21567837507480236,0.27125094566868246,0.2520460837115142,0.22111120947656757
2,0.07722279023450347,0.16669458420965075,0.2426671724571135,0.3058811682404493,0.21145752285548275,0.3052477380090964,0.37593863060822896,0.4319987644853794,0.1873687318867854,0.22313403818370608,0.18093981625755337,0.14977758502696709,0.160943159199103,0.1869387666346719,0.15798771211374935,0.13513132230726257,0.14258264647972246,0.15962525453743118,0.1360663167971907,0.11758885097126363
2,0.022522285494788765,0.04665020639398177,0.06355118830965269,0.07388252445333358,0.06457534988646038,0.08905175748282208,0.08999545018090102,0.08476150203459835,0.06364572341855686,0.08857482896351246,0.08542428622455771,0.07561100810693162,0.059849507418846475,0.08326346640032005,0.07891921674230698,0.06867722037752083,0.05416654955110943,0.07344685760602111,0.0729347687454814,0.06796600732239445
3,0.03565068477573505,0.07077146267861459,0.09978885327212518,0.11504065204769884,0.11151487062628053,0.21050776062520068,0.2595235632471493,0.29444525657625,0.12558967649138877,0.24269255807888812,0.30203055701138787,0.34010446741198724,0.13178864276766797,0.23964884284420548,0.2934655578791002,0.3320063538253408,0.13166396765411195,0.2174596270025909,0.25748227058258855,0.28827468293308495
3,0.09037003957658196,0.1694425436427603,0.23054882177231362,0.2591745162472987,0.181992492106923,0.28799221962919863,0.3387115690643345,0.3745665940694306,0.16213204808126122,0.27928160898269444,0.33801803133459185,0.3822906491669587,0.14215005517813148,0.2520569995462113,0.30936521971836783,0.3495391849880608,0.12479509694019444,0.2075271861404005,0.24971055544766388,0.2837217310516647
3,0.07491124779807155,0.13281593004611297,0.16161783525432846,0.16071631525657337,0.17057150608298424,0.2721600046527563,0.32118757560917666,0.35712869242648987,0.15470500431492396,0.26836422677555694,0.3257835813303097,0.3687490697134689,0.1374795512301701,0.2423734404248165,0.2995958081980129,0.3415663767549323,0.12342448806287404,0.20511335633848662,0.24962492603295805,0.2866950458425746
3,0.06332919822028933,0.11651986248354504,0.1535413819462956,0.16406835364008862,0.1458546402922434,0.23371779712494975,0.277822292454668,0.31137955363663355,0.13560082040399749,0.23754854167416578,0.2927255156516258,0.33409882862684703,0.12175654560725944,0.2162230078618152,0.270574005368205,0.3089536951667345,0.10907291648633301,0.18520615841042876,0.22562757039325793,0.256496084217819
3,0.06551539166586134,0.12396413874040363,0.15887882719122956,0.17038071619580447,0.16346207897407738,0.2660890750696399,0.31589783003763117,0.34846094378396447,0.1515056843054538,0.27020203184035785,0.33037847118803876,0.37346664846742594,0.1380276625270831,0.24540971413901375,0.3035537262835181,0.3433028692005393,0.12765341026039068,0.2107109382589935,0.25745233409701634,0.2938151537510739
3,0.07843228442141129,0.1556373120815903,0.2157307386750265,0.2462601934867904,0.17086034953568435,0.26702852292335355,0.3264074461422841,0.36865544427157043,0.1479943346225085,0.1991978313393512,0.16829538625220514,0.13797799767060706,0.12373316940872713,0.17047824645501244,0.14440823718636103,0.11983361465454326,0.10840705797032989,0.14918383525185588,0.12758969571579765,0.1066496669987599
3,0.07191973046644728,0.15342290133342998,0.21513683099099423,0.24832049557250918,0.16665626903226607,0.2609800275167552,0.31352054393331735,0.34836358075319984,0.13984801172320885,0.1844371161590703,0.15031572715076003,0.12468561763942677,0.11320665774421394,0.15547033325159448,0.12860005173315436,0.10505825158112513,0.09809843350912577,0.12889236391547435,0.11085705867183711,0.09257734395058907
3,0.09339647750625059,0.17192433588476957,0.23648359483657763,0.2690190218794518,0.20540798001207236,0.29844864114297875,0.35662138685455375,0.400099895190785,0.18256290825225735,0.20892608087809753,0.18013979028934402,0.15802115637376365,0.1509031587781542,0.18201504342326136,0.15563785293206378,0.13385468206367804,0.1257128001234413,0.1676743671948002,0.14419576791952946,0.12224314411477324
3,0.09745982817657482,0.18419325497918937,0.25446159100345284,0.27849023800873224,0.2193455353106039,0.3147261195457722,0.37353284183455066,0.41659983923898575,0.2005816051867056,0.2372044535158198,0.20860107387355722,0.18426351018292086,0.17317069324616477,0.2079309780762526,0.18164384312561585,0.15721015836786953,0.14904306359171815,0.19264902028988232,0.1673235422452447,0.14100668216552872
3,0.08471192730484216,0.1651616652778248,0.23247595370681062,0.26083908180919246,0.2086713590863235,0.30144163939843216,0.3570370271187789,0.39921890275852606,0.19390189247414988,0.21007628249325486,0.18637333355095612,0.16661829702128805,0.16671573482934476,0.18427442991246162,0.16297374490857894,0.1430386405122091,0.13969563359832324,0.17115685857204926,0.1473614388216866,0.1253853120390306
3,0.06247978077109725,0.11076690241775525,0.14486139615471558,0.16006416959683953,0.14509093005593754,0.23379300914070164,0.28174843593637217,0.31429817959522216,0.1387877107358534,0.240148179822215,0.29200379453468356,0.32825186378869003,0.12950293765022836,0.2216230810826802,0.27020042038967407,0.30137325350546684,0.12028540055781471,0.19090919574864906,0.2269877167702755,0.2543174862229793
3,0.053584096995953984,0.09835974679831429,0.12875906863767161,0.1466120924607243,0.11308158788733799,0.1671118955345352,0.19307567411735166,0.2093063991395749,0.10587646658668474,0.1739629636872312,0.2138685189567055,0.23964101131810372,0.09985640011104764,0.15243032091589034,0.185752076184264,0.2125477229633681,0.09864153664663719,0.13006249136229592,0.15380636050951166,0.17185625301495608
3,0.05702979208967885,0.1116466706060651,0.14459424376356772,0.15239790867951164,0.15095951106724767,0.24385017859778813,0.28985228146212777,0.32290367021064725,0.14598196582622236,0.2506298605445254,0.30683787683909985,0.34717819384176235,0.13627578931387355,0.23078656872662026,0.28455346931994585,0.32197257397468876,0.12552248586008558,0.200958323556087,0.24227544114541827,0.2749068128853258
3,0.057736642143004675,0.10207759327906374,0.13737329141922827,0.16492027378161184,0.13574250293482223,0.22119031456013843,0.26421770226045893,0.29306232661260884,0.12997045812837582,0.2267144627196391,0.27778856183999595,0.3141083226404732,0.12281714607910657,0.2104366495397068,0.26069818727338384,0.2943810419226873,0.11677620361949965,0.18670494468510876,0.22691543568064274,0.25905961146353673
3,0.05777908380518686,0.10905081346236209,0.14431648306115158,0.15869168172228038,0.1440656676270702,0.23673181207537458,0.28334028196890065,0.3181228160328363,0.14081335415408822,0.24576719775032044,0.30320756363572593,0.3447564513544368,0.13517959637951837,0.23175045521912302,0.28681928439798693,0.3248242141036485,0.13029649449349423,0.2059092260921306,0.24636282879777321,0.2788942370776667
3,0.06686795612384194,0.1332826543540173,0.16918329600663295,0.18769357569600778,0.16554664133106353,0.26597413113687657,0.31241649448241166,0.3410218890095122,0.1506258174234433,0.26655443679060736,0.3212664203773413,0.34978732487958564,0.13330354621857535,0.23569093984198444,0.2838788740828512,0.30771881507054166,0.11543823201337051,0.19571718023619394,0.23479649330393815,0.2556127106685407
3,0.07404667288810139,0.14051684391488056,0.18995179435716644,0.2073367774906242,0.17277215424763642,0.2780369814499446,0.3325645291673231,0.3704493460554475,0.1672780168112453,0.28141288055402197,0.34150577136157384,0.381750950184917,0.15765234821450258,0.2631362103906866,0.32121074741034406,0.3603953183818177,0.14629539684302206,0.23016833586953925,0.27350375447021213,0.30764643045092677
3,0.0717996989432894,0.13660800887270852,0.18260428768574224,0.19293679425741084,0.17793802640601086,0.2866523918417341,0.34336606053277685,0.3835259098258758,0.17468101741849026,0.2939965165238654,0.35932766753852463,0.40797879689514116,0.16475865158230613,0.27302470674221946,0.3327477628795658,0.3751543730662404,0.15286696476247777,0.2388420486694053,0.2813562676422223,0.31406743293806116
